"ACTIVITY";"AGE";"DERA_MEASURE";"FREQ";"GEO";"GEO_OBJECT";"NUMBER_EMPL";"PCS_ESE";"QUANTILE";"SEX";"UNIT_MEASURE";"WKTIME";"TIME_PERIOD";"OBS_VALUE"
"C_OTH";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"6";"_T";"F";"XDC";"_T";2023;1757.36
"M_N";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"6";"_T";"F";"XDC";"_T";2023;1597.27
"M_N";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"6";"_T";"_T";"XDC";"_T";2023;1923
"OTQ";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E500T999";"_T";"_T";"_T";"XDC";"_T";2023;2587.56
"B_D_E";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"XDC";"_T";2023;3968.24
"L";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"_T";"XDC";"_T";2023;2689.72
"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"_T";"XDC";"FT";2023;2041.44
"OTQ";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"_T";"_T";"_T";"XDC";"_T";2023;2243.38
"L";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"_T";"_T";"_T";"XDC";"_T";2023;2262.53
"_T";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"_T";"_T";"_T";"XDC";"FT";2023;2967.39
"C10T12";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"XDC";"_T";2023;2199.46
"OTQ";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E1000T1999";"_T";"_T";"M";"XDC";"_T";2023;3633.37
"J";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"XDC";"_T";2023;4263.5
"_T";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E500T999";"_T";"_T";"F";"FT";"_T";2023;95672.68
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"FT";"_T";2023;2069368.25
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"652B";"_T";"_T";"XDC";"_T";2023;3342.79
"_T";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"651B";"_T";"_T";"XDC";"_T";2023;2090.73
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"632G";"_T";"_T";"XDC";"_T";2023;1866.29
"_T";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"_T";"_T";"F";"FT";"_T";2023;179588.07
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"632G";"_T";"_T";"FT";"_T";2023;13291.73
"F";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"FT";"_T";2023;319590.37
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"676A";"_T";"_T";"FT";"_T";2023;36072.83
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"M";"FT";"_T";2023;398455.8
"F";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"M";"XDC";"_T";2023;2450.47
"_T";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E50T99";"_T";"_T";"F";"XDC";"FT";2023;2093.47
"_T";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"M";"XDC";"FT";2023;2967.58
"J";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E2000T4999";"_T";"_T";"F";"XDC";"FT";2023;4142.9
"G";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"XDC";"PT";2023;1999.52
"M_N";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"_T";"XDC";"PT";2023;2175.99
"K";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"_T";"_T";"M";"XDC";"_T";2023;4822.05
"H";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"XDC";"FT";2023;2521.31
"J";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E500T999";"_T";"_T";"F";"XDC";"_T";2023;3646.75
"F";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"M";"XDC";"_T";2023;2229.24
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"6";"_T";"F";"FT";"FT";2023;17418.68
"H";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"F";"FT";"FT";2023;23473.88
"M_N";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E100T249";"6";"_T";"_T";"FT";"_T";2023;10929.62
"OTQ";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"M";"FT";"PT";2023;5098.09
"H";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E100T249";"6";"_T";"F";"FT";"_T";2023;6078.01
"B_D_E";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"_T";"XDC";"_T";2023;2347.32
"C_OTH";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"6";"_T";"F";"FT";"_T";2023;1456.83
"C_OTH";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"F";"FT";"FT";2023;42001.96
"C_OTH";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E500T999";"6";"_T";"M";"XDC";"_T";2023;2771.73
"I";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"6";"_T";"F";"XDC";"_T";2023;1814.41
"R_S";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"6";"_T";"_T";"FT";"_T";2023;9059.09
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"564B";"_T";"M";"XDC";"_T";2023;2076.14
"_T";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"563B";"_T";"_T";"XDC";"_T";2023;1581.45
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"563C";"_T";"F";"XDC";"_T";2023;1572.43
"_T";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"554J";"_T";"_T";"XDC";"_T";2023;1666.88
"F";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"6";"_T";"M";"FT";"_T";2023;179767.04
"M_N";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"M";"FT";"PT";2023;64881.17
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"554D";"_T";"F";"FT";"_T";2023;13947.22
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"545D";"_T";"_T";"FT";"_T";2023;60574.68
"_T";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"543C";"_T";"_T";"XDC";"_T";2023;2161.03
"H";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E2000T4999";"_T";"_T";"_T";"XDC";"_T";2023;4107.5
"G";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"XDC";"_T";2023;2480.43
"R_S";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E50T99";"_T";"_T";"_T";"XDC";"_T";2023;2698.12
"B_D_E";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"XDC";"FT";2023;3963.93
"K";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"XDC";"PT";2023;5190.1
"R_S";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"_T";"_T";"_T";"XDC";"_T";2023;2141.91
"C29_30";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E1000T1999";"_T";"_T";"_T";"XDC";"_T";2023;2657.6
"I";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"XDC";"PT";2023;1674.55
"OTQ";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"XDC";"FT";2023;2272.92
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E500T999";"_T";"_T";"_T";"XDC";"FT";2023;3326.29
"F";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"_T";"_T";"M";"XDC";"_T";2023;2437.1
"I";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"_T";"_T";"F";"XDC";"_T";2023;1988.26
"G";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"M";"XDC";"_T";2023;2638.37
"L";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"_T";"_T";"F";"XDC";"_T";2023;2823.34
"C_OTH";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"_T";"_T";"_T";"XDC";"FT";2023;3150.75
"F";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"M";"XDC";"FT";2023;1777.1
"C_OTH";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"F";"XDC";"_T";2023;2362.45
"G";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E50T99";"_T";"_T";"M";"XDC";"FT";2023;2031.69
"F";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"F";"XDC";"_T";2023;2772.16
"B_D_E";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"_T";"_T";"M";"XDC";"_T";2023;2743.22
"C10T12";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"_T";"_T";"_T";"FT";"_T";2023;13343.37
"B_D_E";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"FT";"_T";2023;3213.47
"R_S";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"M";"FT";"_T";2023;19868.49
"G";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"_T";"_T";"M";"FT";"_T";2023;52567.99
"C_OTH";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"FT";"FT";2023;18910.24
"OTQ";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"FT";"_T";2023;120572.7
"J";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"M";"FT";"_T";2023;21520.94
"R_S";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"FT";"_T";2023;4655.62
"C_OTH";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"FT";"_T";2023;13690.2
"C_OTH";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E50T99";"_T";"_T";"M";"FT";"_T";2023;28523.31
"H";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E1000T1999";"6";"_T";"_T";"XDC";"_T";2023;2916.54
"_T";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"628C";"_T";"_T";"FT";"_T";2023;792.23
"F";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"6";"_T";"_T";"XDC";"_T";2023;1872.92
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"625A";"_T";"M";"XDC";"_T";2023;2724.05
"C10T12";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"_T";"XDC";"FT";2023;2099.18
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"624D";"_T";"_T";"FT";"_T";2023;21239.1
"M_N";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"F";"XDC";"PT";2023;1536.59
"M_N";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"6";"_T";"M";"XDC";"FT";2023;1875.78
"R_S";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"6";"_T";"_T";"XDC";"FT";2023;1729.5
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"623D";"_T";"_T";"FT";"_T";2023;4887.09
"C10T12";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"6";"_T";"M";"FT";"_T";2023;7394.19
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"6";"_T";"M";"XDC";"PT";2023;1724.25
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"6";"_T";"_T";"XDC";"FT";2023;2039.66
"_T";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E1000T1999";"6";"_T";"F";"XDC";"_T";2023;2143.01
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E100T249";"6";"_T";"M";"FT";"PT";2023;5032.63
"C10T12";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E100T249";"6";"_T";"_T";"FT";"_T";2023;18735.27
"OTQ";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"6";"_T";"_T";"FT";"_T";2023;3105.57
"_T";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"6";"_T";"M";"XDC";"_T";2023;2072.58
"_T";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E100T249";"6";"_T";"F";"FT";"PT";2023;6187.52
"F";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"6";"_T";"_T";"FT";"FT";2023;191920.2
"B_D_E";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"FT";"_T";2023;31424.09
"H";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"_T";"_T";"F";"FT";"_T";2023;12806.34
"C_OTH";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"FT";"_T";2023;22418.41
"C29_30";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"FT";"FT";2023;244584.25
"OTQ";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"FT";"PT";2023;388386.18
"F";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"FT";"_T";2023;25448.02
"_T";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"634B";"_T";"_T";"XDC";"_T";2023;2211.32
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"642A";"_T";"_T";"XDC";"_T";2023;1770.83
"K";"Y40T49";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"FT";"_T";2023;92243.28
"C29_30";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"FT";"_T";2023;15049.18
"M_N";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"5";"_T";"_T";"XDC";"FT";2023;2099.88
"C10T12";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"6";"_T";"_T";"FT";"_T";2023;13118.55
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"543C";"_T";"_T";"FT";"_T";2023;20303.88
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"554A";"_T";"F";"FT";"_T";2023;122743.32
"_T";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"554B";"_T";"_T";"XDC";"_T";2023;2273.11
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"546D";"_T";"_T";"XDC";"_T";2023;3064.92
"OTQ";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"5";"_T";"F";"XDC";"FT";2023;1892.18
"C26T28";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"_T";"FT";"_T";2023;41254.1
"M_N";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"5";"_T";"_T";"XDC";"FT";2023;2239.8
"M_N";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"6";"_T";"_T";"FT";"FT";2023;196040.09
"B_D_E";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"XDC";"_T";2023;3533.21
"C10T12";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E50T99";"_T";"_T";"_T";"XDC";"FT";2023;2549.21
"G";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"XDC";"FT";2023;2954.94
"G";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"XDC";"PT";2023;2025.21
"C_OTH";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"_T";"_T";"_T";"XDC";"FT";2023;2954.48
"OTQ";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"_T";"_T";"_T";"XDC";"_T";2023;2713.65
"H";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"_T";"XDC";"PT";2023;2430.67
"C10T12";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"F";"XDC";"_T";2023;2496.27
"F";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"_T";"XDC";"_T";2023;3335.26
"H";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"XDC";"PT";2023;2486.44
"OTQ";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"XDC";"PT";2023;2330.38
"C_OTH";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E10T19";"_T";"_T";"M";"XDC";"PT";2023;2606.1
"C26T28";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E50T99";"_T";"_T";"M";"XDC";"_T";2023;4500.18
"J";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"F";"XDC";"FT";2023;3735.99
"G";"Y_LT30";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"_T";"XDC";"PT";2023;1733.91
"_T";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"M";"XDC";"FT";2023;4553.84
"H";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E250T499";"_T";"_T";"M";"XDC";"_T";2023;3257.59
"G";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"XDC";"PT";2023;2191.87
"R_S";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"XDC";"PT";2023;1956.33
"OTQ";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"_T";"_T";"M";"XDC";"_T";2023;2426.3
"I";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E50T99";"_T";"_T";"F";"FT";"_T";2023;15084.62
"C26T28";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E1000T1999";"_T";"_T";"_T";"FT";"_T";2023;2246.5
"R_S";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"M";"FT";"FT";2023;57220.08
"C10T12";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"_T";"_T";"_T";"FT";"_T";2023;17775.75
"J";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"_T";"_T";"F";"FT";"FT";2023;84404.02
"K";"Y_GE60";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E1000T1999";"_T";"_T";"_T";"FT";"_T";2023;6192.44
"J";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E20T49";"_T";"_T";"M";"FT";"_T";2023;19813.49
"R_S";"Y30T39";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"F";"FT";"_T";2023;31034.54
"G";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E5T9";"_T";"_T";"_T";"FT";"FT";2023;400693.04
"R_S";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"E10T19";"_T";"_T";"M";"FT";"_T";2023;7927.52
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"623G";"_T";"_T";"FT";"_T";2023;4454.36
"_T";"Y50T59";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"627C";"_T";"_T";"FT";"_T";2023;2781.35
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"622E";"_T";"_T";"XDC";"_T";2023;1929.97
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"622C";"_T";"F";"XDC";"_T";2023;2015.88
"_T";"Y_LT30";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"625C";"_T";"_T";"FT";"_T";2023;7664.37
"_T";"_T";"EFFECTIFS_EQTP";"A";"F";"FRANCE";"_T";"621G";"_T";"_T";"FT";"_T";2023;8124.62
"M_N";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E50T99";"6";"_T";"F";"XDC";"PT";2023;1551.61
"_T";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"624F";"_T";"_T";"XDC";"_T";2023;2265.89
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"_T";"628A";"_T";"_T";"XDC";"_T";2023;2513.15
"R_S";"Y40T49";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"6";"_T";"F";"XDC";"_T";2023;1676.91
"I";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E_LT5";"_T";"_T";"F";"XDC";"_T";2023;1824.56
"I";"Y_GE60";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"_T";"_T";"F";"XDC";"_T";2023;1916.61
"I";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"_T";"_T";"_T";"XDC";"FT";2023;1963.83
"H";"Y50T59";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E100T249";"_T";"_T";"M";"XDC";"_T";2023;2776.14
"H";"_T";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E20T49";"_T";"_T";"M";"XDC";"FT";2023;2352.12
"_T";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E2000T4999";"_T";"_T";"M";"XDC";"FT";2023;3562.65
"F";"Y30T39";"SALAIRE_NET_EQTP_MENSUEL_MOYENNE";"A";"F";"FRANCE";"E5T9";"_T";"_T";"_T";"XDC";"PT";2023;1836.68
